Unnamed: 0,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status_New,Status_0,Status_1,Status_2,Status,Attendance,Attendance_Category
286,9070,1,113.9,0,0,1,0,0,18,25.0,24.666666666666668,1,False,True,False,1,1,3
287,8014,0,101.0,0,0,1,0,0,32,24.0,23.0,1,False,True,False,2,1,3
288,8014,0,111.8,0,0,1,0,1,19,21.666666666666668,23.0,1,False,True,False,2,0,3
289,9500,1,140.0,0,0,1,0,0,24,26.77,26.77,1,False,True,False,2,1,3
290,9085,1,124.4,0,0,1,0,0,19,31.333333333333332,29.0,1,False,False,True,2,0,3
291,9003,1,150.0,0,1,1,0,1,19,28.666666666666668,27.666666666666668,1,False,False,True,2,0,3
292,9003,1,140.0,0,0,1,0,0,24,22.857142857142858,26.0,1,False,True,False,1,1,3
293,9238,1,116.0,0,0,1,0,1,18,23.333333333333332,23.333333333333332,1,False,True,False,2,0,3
294,9070,1,135.6,0,0,1,0,1,19,24.0,22.666666666666668,0,True,False,False,0,3,3
295,9500,1,121.0,0,0,1,0,1,19,29.451428571428576,29.451428571428576,1,False,False,True,2,0,3
296,9773,1,118.7,0,0,1,0,1,18,28.333333333333332,27.333333333333332,1,False,True,False,2,0,3
297,9238,1,125.7,0,0,1,0,0,18,23.142857142857142,24.666666666666668,1,False,True,False,2,0,3
298,9556,1,107.1,0,0,1,0,0,20,25.0,26.275,1,False,True,False,2,1,3
299,9500,1,125.5,0,0,1,0,0,18,25.72,25.72,1,False,True,False,2,1,3
300,9670,1,127.0,0,0,1,0,0,18,24.5,27.428571428571427,1,False,True,False,2,1,3
301,9085,1,113.5,0,0,1,0,1,21,24.0,24.4,1,False,True,False,2,0,3
302,9500,1,154.4,0,0,1,0,1,18,30.233333333333334,32.337777777777774,1,False,False,True,2,1,3
303,9670,1,122.0,0,1,0,0,0,18,25.0,20.5,0,True,False,False,0,0,3
304,9238,1,128.0,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0,1,1
305,9670,1,115.5,0,0,1,0,0,19,22.0,22.0,1,True,False,False,1,3,3
306,9670,1,117.2,0,0,1,0,0,18,23.75,29.2,1,False,True,False,2,0,3
307,9130,1,150.0,0,0,1,0,0,34,22.0,0.0,0,True,False,False,0,3,3
308,9085,1,155.3,0,0,1,0,0,19,30.4,26.4,1,False,False,True,2,0,3
309,9130,1,120.0,0,1,0,0,0,19,23.2,22.0,0,True,False,False,0,1,3
310,9238,1,116.1,0,1,1,0,0,26,29.666666666666668,30.285714285714285,1,False,False,True,2,0,3
311,9853,1,118.9,0,0,1,0,0,21,22.666666666666668,22.666666666666668,0,True,False,False,0,3,3
312,9147,1,127.3,0,0,1,0,1,18,22.4,23.6,1,False,True,False,2,1,3
313,9853,1,113.7,0,0,1,0,1,20,26.8,27.333333333333332,1,True,False,False,2,3,3
314,9147,1,118.5,0,0,1,0,0,25,21.0,0.0,0,True,False,False,0,3,3
315,9147,1,146.7,0,0,1,0,0,18,32.4,32.8,1,False,False,True,2,1,3
316,9500,1,124.3,0,0,1,0,1,18,29.08571428571429,29.76363636363636,1,False,False,True,2,0,3
317,9500,1,137.8,0,0,1,0,0,19,27.388571428571428,28.71111111111111,1,True,False,False,2,3,3
318,9238,1,130.2,0,0,1,0,1,18,22.571428571428573,23.714285714285715,1,False,True,False,2,0,3
319,9500,1,147.8,0,0,1,0,0,20,23.514285714285712,26.166666666666668,1,False,True,False,1,1,3
320,9085,1,150.0,0,1,0,0,0,26,0.0,0.0,0,True,False,False,0,0,0
321,9500,1,100.0,0,0,1,0,1,19,26.117142857142856,26.117142857142856,1,False,True,False,2,1,3
322,9500,1,155.6,0,0,1,0,0,19,28.6,28.11111111111111,1,False,False,True,2,0,3
323,9147,1,117.4,0,0,1,0,0,19,23.6,24.0,1,False,True,False,2,1,3
324,9085,1,128.8,0,0,1,0,0,19,20.666666666666668,26.0,1,False,True,False,1,1,3
325,9254,1,117.5,0,0,1,0,0,18,21.142857142857142,23.333333333333332,1,False,True,False,2,0,3
326,9500,1,120.4,0,0,1,0,0,19,26.666666666666668,26.666666666666668,1,False,True,False,2,0,3
327,9238,1,130.9,0,1,1,0,0,18,23.714285714285715,22.0,1,True,False,False,2,3,3
328,9853,1,125.0,0,0,1,0,0,18,25.2,22.8,1,False,True,False,1,1,3
329,9085,1,136.8,0,0,1,0,0,18,28.0,23.2,1,False,True,False,1,1,3
330,9853,1,121.6,0,0,1,0,0,18,24.0,25.333333333333332,1,False,True,False,1,0,3
331,9119,1,151.0,0,1,1,0,0,26,0.0,0.0,0,True,False,False,0,0,0
332,9238,1,103.5,0,0,1,0,0,20,24.0,26.0,1,False,True,False,2,1,3
333,8014,0,119.4,0,0,1,0,0,19,25.333333333333332,23.333333333333332,1,False,True,False,2,0,3
334,9238,1,134.4,0,0,1,0,1,18,24.333333333333332,27.333333333333332,1,False,True,False,2,1,3
335,9238,1,143.0,0,0,1,0,0,19,26.666666666666668,29.333333333333332,1,False,False,True,2,0,3
336,9853,1,110.0,0,1,1,0,0,40,30.0,29.142857142857142,1,False,False,True,2,1,3
337,9500,1,132.5,0,0,1,0,1,18,26.7825,26.7825,1,False,True,False,2,1,3
338,9238,1,114.7,0,0,1,0,0,19,24.333333333333332,24.857142857142858,1,False,True,False,2,1,3
339,9130,1,166.9,0,0,1,0,0,18,22.5,25.0,1,False,True,False,2,1,3
340,9085,1,125.9,0,0,1,0,0,19,24.0,24.0,1,True,False,False,1,3,3
341,171,1,178.3,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0,0,0
342,8014,0,117.0,0,0,1,0,0,33,25.666666666666668,25.714285714285715,1,False,True,False,2,0,3
343,9003,1,150.0,0,0,1,0,0,35,28.0,26.2,1,False,True,False,2,1,3
344,9147,1,130.0,0,0,1,0,0,26,26.0,24.0,1,False,True,False,1,1,3
345,9773,1,135.1,0,0,1,0,0,18,27.0,25.0,1,False,True,False,2,0,3
346,9238,1,110.0,0,0,1,0,0,36,21.384615384615383,24.615384615384617,1,False,True,False,1,1,3
347,9991,0,136.2,0,0,1,0,0,39,22.0,23.333333333333332,1,False,True,False,2,1,3
348,9238,1,116.0,0,0,1,0,0,44,26.0,27.666666666666668,1,False,True,False,2,1,3
349,8014,0,100.0,0,0,1,0,0,20,24.0,22.5,1,False,True,False,1,1,3
350,9254,1,116.3,0,0,1,0,0,24,25.2,23.0,0,False,True,False,0,0,3
351,9773,1,134.0,0,0,1,0,1,20,27.333333333333332,26.666666666666668,1,True,False,False,2,3,3
352,171,1,124.2,0,0,0,0,0,19,0.0,0.0,0,True,False,False,0,1,1
353,9500,1,134.5,0,1,1,0,1,18,28.4,28.4,1,False,False,True,2,0,3
354,9254,1,120.7,0,1,0,0,0,22,22.0,0.0,0,True,False,False,0,3,3
355,9085,1,127.1,0,0,1,0,0,18,30.0,32.857142857142854,1,False,False,True,2,0,3
356,9500,1,133.0,0,0,1,0,0,24,25.171428571428567,26.88571428571428,1,False,True,False,2,0,3
357,9991,0,128.2,0,0,1,0,0,33,0.0,0.0,0,True,False,False,0,0,0
358,9003,1,130.0,0,1,1,0,1,30,0.0,0.0,1,True,False,False,1,1,1
359,9085,1,172.0,0,0,1,0,0,26,0.0,0.0,0,True,False,False,0,0,0
360,9853,1,128.5,0,0,1,0,0,18,23.333333333333332,23.666666666666668,1,False,True,False,2,0,3
361,9773,1,128.5,0,1,1,0,0,19,25.333333333333332,20.0,0,True,False,False,0,1,3
362,9147,1,112.0,0,0,1,0,0,20,20.666666666666668,22.0,1,False,True,False,1,0,3
363,9085,1,142.5,0,0,1,0,1,22,27.0,27.428571428571427,1,True,False,False,2,3,3
364,9500,1,133.0,0,0,1,0,0,19,27.96,27.96,1,False,True,False,1,0,3
365,9085,1,106.0,0,0,1,0,1,21,32.30769230769231,31.5,1,False,False,True,2,0,3
366,9500,1,125.5,0,0,1,0,1,21,28.066666666666663,28.066666666666663,1,False,False,True,2,0,3
367,9085,1,131.2,0,0,1,0,0,19,22.0,22.4,1,False,True,False,1,1,3
368,9853,1,112.9,0,0,1,0,1,19,27.714285714285715,27.333333333333332,1,False,True,False,2,0,3
369,9500,1,124.8,0,0,1,0,0,18,26.828571428571433,26.828571428571433,0,False,True,False,0,0,3
370,8014,0,140.9,0,0,1,0,0,50,27.090909090909086,27.142857142857142,1,False,True,False,2,1,3
371,9991,0,148.0,0,0,1,0,1,31,22.5,21.666666666666668,1,False,True,False,1,1,3
372,9773,1,148.4,0,0,1,0,1,19,27.666666666666668,28.857142857142858,1,False,False,True,2,1,3
373,9991,0,129.7,0,0,1,0,0,35,24.0,25.714285714285715,1,False,True,False,2,1,3
374,9085,1,128.2,0,0,1,0,0,31,0.0,0.0,0,True,False,False,0,0,0
375,8014,0,104.0,0,1,1,0,0,42,23.8,25.6,1,True,False,False,1,1,3
376,9147,1,119.9,0,0,0,0,0,34,0.0,0.0,0,True,False,False,0,2,2
377,9500,1,141.0,0,0,1,0,1,18,30.271428571428572,30.574999999999996,1,False,False,True,2,0,3
378,9853,1,116.6,0,0,0,0,1,18,24.571428571428573,26.666666666666668,1,False,True,False,1,0,3
379,9085,1,140.0,0,0,1,0,0,21,25.333333333333332,27.0,1,False,True,False,1,1,3
380,9500,1,140.0,0,0,1,0,1,26,25.48,21.957142857142856,0,False,True,False,0,0,3
381,9500,1,100.0,0,0,1,0,0,20,26.5,27.5,1,False,True,False,1,1,3
382,9238,1,121.0,0,0,1,0,0,19,20.666666666666668,20.666666666666668,1,False,True,False,1,1,3
383,9853,1,117.0,0,0,1,0,1,19,26.857142857142858,26.333333333333332,1,False,True,False,2,1,3
384,9147,1,140.2,0,0,1,0,0,20,25.11111111111111,22.22222222222222,1,False,True,False,2,0,3
385,9238,1,129.3,0,0,1,0,0,19,23.0,22.333333333333332,1,False,True,False,2,1,3
386,9853,1,145.3,0,0,1,0,0,18,27.333333333333332,24.666666666666668,1,False,True,False,2,1,3
387,9991,0,146.2,0,0,1,0,0,28,22.545454545454543,24.0,1,False,True,False,2,0,3
388,9853,1,122.5,0,0,1,0,0,22,26.333333333333332,24.8,1,False,True,False,1,0,3
389,8014,0,156.1,0,0,1,0,1,21,29.333333333333332,28.333333333333332,1,False,False,True,2,1,3
390,9085,1,140.0,0,0,1,0,0,21,25.5,22.0,1,False,True,False,1,0,3
391,9500,1,140.0,1,0,1,0,0,26,22.4,24.28,1,False,True,False,1,1,3
392,9773,1,128.4,0,1,0,0,0,18,26.0,22.8,0,True,False,False,0,1,3
393,9085,1,115.0,0,0,0,0,0,20,21.0,24.666666666666668,0,False,True,False,0,1,3
394,9085,1,158.7,0,0,1,0,0,18,29.714285714285715,28.0,1,False,False,True,2,0,3
395,9500,1,124.5,0,0,1,0,1,19,25.72,25.72,1,False,True,False,2,1,3
396,9238,1,111.9,0,0,1,0,0,20,23.454545454545457,24.0,1,False,True,False,2,1,3
397,9085,1,150.0,0,0,1,0,1,22,26.285714285714285,24.0,1,True,False,False,2,3,3
398,9670,1,114.2,0,1,1,0,0,18,23.6,27.428571428571427,0,True,False,False,0,0,3
399,9147,1,96.0,0,0,1,0,0,19,21.333333333333332,0.0,0,True,False,False,0,3,3
400,9070,1,128.9,0,0,1,0,1,18,23.2,22.4,1,False,True,False,1,1,3
401,9254,1,121.7,0,0,1,0,0,20,20.666666666666668,20.666666666666668,1,False,True,False,1,1,3
402,9773,1,114.8,1,0,1,0,0,19,24.5,22.0,1,False,True,False,1,0,3
403,9254,1,127.0,0,0,1,0,0,19,24.0,25.5,1,True,False,False,1,3,3
404,9500,1,131.3,0,0,1,0,0,19,29.462857142857143,29.462857142857143,1,False,False,True,2,1,3
405,171,1,137.1,0,0,1,0,0,18,0.0,0.0,1,True,False,False,2,2,2
406,9070,1,120.0,0,0,1,0,0,21,27.230769230769234,28.5,1,True,False,False,2,3,3
407,9991,0,139.0,0,0,1,0,0,27,31.6,29.6,1,False,False,True,2,0,3
408,9238,1,129.1,0,0,1,0,0,19,29.333333333333332,29.142857142857142,1,False,False,True,2,1,3
409,9085,1,128.2,0,0,1,0,0,25,0.0,0.0,0,True,False,False,0,0,0
410,9500,1,120.8,0,0,1,0,1,18,29.308571428571433,29.308571428571433,1,True,False,False,2,3,3
411,9500,1,135.8,0,0,1,0,0,24,24.802857142857142,24.802857142857142,1,False,True,False,2,1,3
412,9500,1,118.9,0,0,1,0,0,20,23.175,28.142857142857142,1,False,True,False,2,0,3
413,9991,0,140.0,0,0,1,0,0,26,28.0,31.2,1,True,False,False,2,3,3
414,9238,1,127.1,0,0,1,0,1,20,24.666666666666668,23.666666666666668,1,False,True,False,2,0,3
415,9085,1,137.0,0,0,1,0,0,18,28.0,30.8,1,False,False,True,2,0,3
416,9085,1,127.4,0,0,1,0,0,19,30.46153846153846,24.75,1,False,True,False,2,0,3
417,9853,1,97.0,0,0,1,0,0,23,23.2,22.0,0,False,True,False,0,0,3
418,9500,1,126.3,0,0,1,0,1,18,23.2,23.2,1,False,True,False,2,1,3
419,9500,1,127.5,0,0,1,0,0,18,0.0,0.0,0,True,False,False,0,2,2
420,9500,1,126.6,0,0,1,0,1,19,25.802857142857142,26.188888888888886,1,False,True,False,2,1,3
421,9991,0,120.0,0,0,1,0,0,30,28.285714285714285,29.6,1,False,False,True,2,0,3
422,9085,1,140.0,0,0,1,0,0,29,0.0,0.0,0,True,False,False,0,1,1
423,9500,1,131.5,0,0,1,0,0,19,26.5075,26.5075,1,False,True,False,2,0,3
424,9556,1,112.2,0,0,1,0,0,20,27.571428571428573,28.2,1,False,True,False,2,0,3
425,9500,1,150.5,0,0,1,0,0,20,27.833333333333332,27.833333333333332,1,True,False,False,2,3,3
426,9670,1,121.0,0,0,1,0,0,19,27.0,27.142857142857142,1,False,True,False,2,1,3
427,9147,1,112.2,0,0,1,0,0,20,22.666666666666668,21.333333333333332,1,False,True,False,1,0,3
428,9085,1,129.4,0,0,1,0,0,21,0.0,0.0,0,True,False,False,0,0,0
429,9670,1,114.4,0,0,1,0,0,19,23.0,29.2,1,True,False,False,2,3,3
430,9500,1,120.3,0,0,1,0,1,18,24.165714285714284,24.165714285714284,1,True,False,False,2,3,3
431,8014,0,120.0,0,0,1,0,1,27,23.666666666666668,25.6,1,False,True,False,2,0,3
432,9147,1,114.5,0,0,1,0,1,19,26.8,24.8,1,False,True,False,2,1,3
433,9500,1,127.8,0,0,1,0,1,19,0.0,0.0,0,True,False,False,0,0,0
434,9773,1,124.6,0,0,1,0,0,19,28.4,29.142857142857142,1,False,False,True,2,0,3
435,9500,1,130.3,0,0,1,0,1,18,27.628571428571433,27.628571428571433,1,False,True,False,2,1,3
436,9254,1,118.2,0,0,1,0,1,20,22.5,21.0,1,False,True,False,1,0,3
437,9670,1,118.8,0,0,1,0,1,18,29.0,27.333333333333332,1,False,False,True,2,0,3
438,9670,1,133.0,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0,0,0
439,9500,1,129.0,0,0,1,0,0,36,22.6,22.6,1,False,True,False,2,0,3
440,9556,1,100.0,0,0,1,0,0,18,0.0,32.0,1,True,False,False,1,3,3
441,9130,1,120.7,0,1,1,0,0,18,24.0,24.0,1,True,False,False,1,0,3
442,9500,1,132.5,0,0,1,0,0,19,24.6,24.6,1,False,True,False,2,1,3
443,9500,1,120.3,0,0,1,0,1,18,25.388571428571428,25.388571428571428,1,False,True,False,2,0,3
444,9670,1,114.6,0,0,1,0,0,18,22.0,22.0,1,False,True,False,2,0,3
445,9238,1,116.5,0,0,1,0,1,19,26.0,28.333333333333332,1,False,True,False,2,0,3
446,9500,1,127.8,0,0,1,0,1,19,28.825,32.1,1,False,False,True,2,1,3
447,9500,1,129.9,0,0,1,0,0,18,25.8575,28.125,0,False,True,False,0,1,3
448,9773,1,118.9,0,0,1,0,0,20,26.666666666666668,25.6,1,True,False,False,2,3,3
449,9254,1,114.3,0,0,1,0,1,20,25.6,25.6,1,False,True,False,1,1,3
450,9500,1,114.8,0,0,1,0,0,20,28.805714285714284,28.805714285714284,1,False,False,True,2,1,3
451,9500,1,123.0,0,0,1,0,1,18,26.762857142857143,26.762857142857143,1,False,True,False,2,0,3
452,9500,1,122.1,0,0,1,0,0,18,28.2625,27.9675,1,False,False,True,2,1,3
453,9085,1,123.7,0,0,1,0,0,19,23.428571428571427,25.2,1,False,True,False,2,0,3
454,9147,1,132.4,0,0,1,0,0,19,23.6,22.5,1,False,True,False,1,1,3
455,8014,0,114.8,0,0,1,0,0,44,22.333333333333332,22.0,1,False,True,False,2,0,3
456,9003,1,130.0,0,0,1,0,0,32,0.0,0.0,0,True,False,False,0,1,1
457,9853,1,122.3,0,0,1,0,0,22,27.2,24.0,0,False,True,False,0,1,3
458,9003,1,152.4,0,0,1,0,0,36,27.692307692307697,28.181818181818183,1,False,True,False,2,1,3
459,9773,1,120.1,0,0,1,0,1,18,25.0,26.666666666666668,1,False,True,False,2,1,3
460,9130,1,155.1,0,0,1,0,0,20,32.8,29.2,1,False,False,True,2,1,3
461,9070,1,124.5,0,0,1,0,1,20,27.636363636363637,26.909090909090914,1,False,True,False,2,1,3
462,9238,1,126.9,0,0,1,0,0,19,21.2,21.0,1,False,True,False,2,1,3
463,9147,1,153.2,0,1,1,0,0,24,20.4,24.4,1,True,False,False,2,0,3
464,9238,1,129.8,0,0,1,0,0,20,21.2,20.8,1,False,True,False,1,1,3
465,8014,0,135.0,0,0,1,0,0,27,22.88888888888889,21.6,0,False,True,False,0,1,3
466,9853,1,131.3,0,0,1,0,0,20,28.666666666666668,25.25,1,True,False,False,1,3,3
467,9238,1,125.2,0,0,1,0,1,23,26.0,26.533333333333335,1,False,True,False,2,0,3
468,9500,1,141.3,0,0,1,0,1,18,26.62,26.62,1,False,True,False,2,1,3
469,9238,1,117.1,0,0,1,0,1,18,21.142857142857142,24.4,1,False,True,False,2,0,3
470,9500,1,126.5,0,0,1,0,1,20,26.974285714285713,26.974285714285713,1,False,True,False,2,1,3
471,9254,1,120.1,0,0,1,0,1,20,24.666666666666668,23.666666666666668,1,False,True,False,2,0,3
472,9670,1,128.4,0,0,1,0,0,23,23.75,25.666666666666668,0,False,True,False,0,1,3
473,9500,1,140.0,0,0,1,0,0,20,27.933333333333337,27.933333333333337,1,False,True,False,2,1,3
474,9254,1,110.0,0,0,0,0,0,28,0.0,0.0,0,True,False,False,0,0,0
475,9670,1,116.8,0,0,1,0,0,21,23.0,25.6,1,False,True,False,2,0,3
476,9556,1,104.5,0,0,1,0,0,21,25.0,0.0,0,True,False,False,0,3,3
477,9500,1,140.0,0,0,1,0,0,28,0.0,0.0,0,True,False,False,0,1,1
478,9500,1,113.2,1,0,1,0,0,18,23.96,26.45,1,False,True,False,2,1,3
479,9238,1,118.6,0,0,1,0,1,21,26.4,23.6,1,False,True,False,1,0,3
480,9500,1,123.8,0,0,1,0,0,19,23.228571428571428,28.075,1,False,True,False,2,1,3
481,9500,1,126.7,0,0,1,0,1,18,28.628571428571433,28.628571428571433,1,True,False,False,2,3,3
482,9500,1,133.8,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0,0,0
483,9085,1,140.0,0,0,1,0,0,20,25.333333333333332,26.0,1,False,True,False,1,0,3
484,9500,1,100.6,0,0,1,0,1,20,25.53333333333333,24.257142857142856,1,False,True,False,2,0,3
485,9853,1,132.7,0,0,1,0,1,18,25.333333333333332,24.4,1,False,True,False,2,1,3
486,9670,1,106.6,0,0,1,0,0,20,23.0,21.142857142857142,0,False,True,False,0,0,3
487,9670,1,140.4,0,0,1,0,0,31,22.8,23.5,0,False,True,False,0,0,3
488,9500,1,128.3,0,0,1,0,1,19,29.4125,28.955,1,True,False,False,2,3,3
489,9500,1,118.6,0,0,1,0,1,19,23.628571428571433,27.08571428571429,1,False,True,False,2,0,3
490,9070,1,123.4,0,0,1,0,0,23,26.0,23.75,1,False,True,False,2,0,3
491,9670,1,124.0,0,0,1,0,0,19,29.714285714285715,26.666666666666668,1,False,False,True,2,1,3
492,9500,1,121.3,0,0,1,0,0,20,25.2,25.2,1,False,True,False,2,0,3
493,9085,1,101.0,0,1,1,0,0,22,26.666666666666668,22.8,1,True,False,False,1,1,3
494,9853,1,116.9,1,0,1,0,0,18,21.333333333333332,25.666666666666668,1,False,True,False,1,0,3
495,9130,1,130.0,0,1,0,0,0,27,23.0,22.0,0,True,False,False,0,0,3
496,9556,1,120.0,0,0,1,0,0,29,20.0,0.0,0,True,False,False,0,3,3
497,9254,1,130.4,0,0,1,0,0,18,23.6,24.4,1,False,True,False,2,0,3
498,9070,1,118.7,0,0,1,0,0,18,23.6,25.333333333333332,1,False,True,False,2,1,3
499,9500,1,131.5,0,0,1,0,0,18,25.5425,25.5425,1,False,True,False,2,1,3
500,9085,1,120.4,0,0,1,0,0,20,22.666666666666668,25.2,1,False,True,False,1,1,3
501,9254,1,129.1,0,0,1,0,0,18,25.333333333333332,29.2,1,False,True,False,2,0,3
502,9070,1,132.0,0,0,0,0,0,18,24.4,21.666666666666668,1,False,True,False,1,0,3
503,9085,1,130.0,0,0,0,0,0,28,24.0,0.0,0,True,False,False,0,3,3
504,9500,1,132.8,0,0,1,0,1,18,23.442857142857143,23.442857142857143,1,False,True,False,2,0,3
505,9500,1,143.7,0,0,1,0,0,27,28.0,25.05,1,False,True,False,1,0,3
506,33,1,152.8,0,0,1,0,0,26,29.5,27.6,1,False,False,True,1,1,3
507,9773,1,133.5,0,0,1,0,0,18,25.333333333333332,27.333333333333332,1,False,True,False,2,0,3
508,9130,1,146.2,0,0,1,0,0,18,26.0,28.0,0,False,True,False,0,1,3
509,9147,1,115.2,1,0,1,0,0,21,0.0,0.0,0,True,False,False,0,2,2
510,9070,1,120.7,0,0,1,0,0,18,21.5,0.0,1,True,False,False,1,3,3
511,8014,0,101.8,0,0,0,0,0,32,0.0,0.0,0,True,False,False,0,0,0
512,9670,1,100.0,0,0,1,0,0,28,25.0,23.5,1,True,False,False,2,3,3
513,9991,0,121.9,0,0,0,0,0,40,0.0,0.0,0,True,False,False,0,0,0
514,8014,0,120.4,0,1,0,0,0,39,0.0,0.0,0,True,False,False,0,1,1
515,9238,1,120.4,0,1,0,0,0,39,0.0,0.0,0,True,False,False,0,1,1
516,9003,1,148.8,0,0,1,0,0,50,25.0,24.8,1,False,True,False,2,0,3
517,9853,1,123.0,0,0,1,0,0,23,25.6,23.333333333333332,0,True,False,False,0,3,3
518,8014,0,100.0,0,0,1,0,0,48,20.0,22.0,0,False,True,False,0,0,3
519,9853,1,112.1,0,0,1,0,0,23,22.5,20.4,0,False,True,False,0,0,3
520,9500,1,126.8,0,0,1,0,1,18,25.22,25.22,1,False,True,False,2,1,3
521,9130,1,115.9,0,0,1,0,0,18,24.0,25.2,1,False,True,False,2,1,3
522,9238,1,132.5,0,0,0,0,0,20,26.0,27.0,1,False,True,False,2,1,3
523,9085,1,132.2,0,0,1,0,1,18,24.0,26.0,1,False,True,False,2,1,3
524,9556,1,183.5,0,0,1,0,0,18,24.0,0.0,0,True,False,False,0,3,3
525,9119,1,136.0,0,0,1,1,0,31,24.0,22.0,0,False,True,False,0,0,3
526,9119,1,100.9,0,0,1,1,0,24,24.0,21.0,1,False,True,False,1,1,3
527,171,1,114.5,0,0,1,1,0,24,0.0,0.0,1,True,False,False,2,2,2
528,9147,1,110.3,0,1,0,1,0,26,0.0,0.0,0,True,False,False,0,0,0
529,9130,1,137.2,0,1,1,1,0,18,27.25,23.5,0,True,False,False,0,3,3
530,9147,1,116.9,0,0,1,1,1,19,23.333333333333332,23.333333333333332,1,False,True,False,1,1,3
531,9670,1,121.8,0,0,1,1,0,22,0.0,0.0,0,True,False,False,0,2,2
532,9500,1,127.3,0,0,1,1,0,18,23.38,23.38,1,False,True,False,2,1,3
533,9070,1,120.0,0,1,0,1,0,20,0.0,0.0,0,True,False,False,0,2,2
534,171,1,150.0,0,0,1,1,0,25,0.0,0.0,1,True,False,False,2,1,1
535,9991,0,100.0,0,0,1,1,0,24,23.0,22.571428571428573,1,False,True,False,2,0,3
536,9119,1,150.0,0,0,1,1,0,27,28.0,0.0,0,True,False,False,0,3,3
537,9254,1,116.9,0,0,1,1,0,21,22.0,24.8,1,False,True,False,2,1,3
538,9003,1,140.0,0,0,1,1,0,21,25.714285714285715,26.333333333333332,1,False,True,False,2,0,3
539,9773,1,122.1,0,0,1,1,0,19,25.0,22.666666666666668,0,False,True,False,0,1,3
540,9500,1,160.0,0,0,1,1,0,28,29.057142857142857,30.036363636363635,1,False,False,True,2,0,3
541,9147,1,118.4,0,0,1,1,0,20,20.0,24.0,1,False,True,False,1,0,3
542,9003,1,150.0,0,0,1,1,1,21,26.0,25.25,1,False,True,False,2,0,3
543,9500,1,144.9,0,0,1,1,1,18,31.91428571428571,30.377777777777776,1,False,False,True,2,1,3
544,9119,1,121.1,0,0,1,1,1,18,26.4,25.2,1,False,True,False,1,1,3
545,9147,1,121.8,0,0,1,1,0,20,20.4,22.0,1,False,True,False,1,1,3
546,9119,1,146.8,0,0,1,1,0,25,28.4,27.0,1,False,True,False,1,1,3
547,9670,1,138.0,0,1,1,1,0,22,25.25,29.0,1,False,True,False,1,1,3
548,9500,1,138.0,0,0,1,1,0,18,26.993333333333336,26.993333333333336,1,False,True,False,1,1,3
549,9147,1,116.3,0,0,1,1,0,19,26.5,22.0,1,False,True,False,2,1,3
550,9119,1,122.5,0,0,1,1,0,19,24.0,24.0,0,False,True,False,0,1,3
551,9773,1,115.0,0,1,0,1,0,25,26.0,27.5,0,False,True,False,0,0,3
552,9070,1,115.0,0,1,1,1,0,21,23.55555555555556,27.333333333333332,0,True,False,False,0,1,3
553,9119,1,119.8,0,0,1,1,0,19,22.0,0.0,0,True,False,False,0,3,3
554,9147,1,95.0,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0,0,0
555,9003,1,150.0,0,0,1,1,0,25,24.857142857142858,21.714285714285715,0,False,True,False,0,0,3
556,9147,1,117.8,0,0,1,1,0,20,22.0,24.0,1,False,True,False,1,0,3
557,171,1,144.2,0,0,1,1,0,18,0.0,0.0,1,True,False,False,2,1,1
558,9254,1,130.0,0,1,1,1,0,23,23.0,21.333333333333332,1,True,False,False,1,1,3
559,9500,1,128.2,0,0,1,1,0,23,25.015,25.015,1,False,True,False,2,0,3
560,9003,1,135.3,0,0,1,1,0,21,24.181818181818183,24.0,1,False,True,False,2,1,3
561,9130,1,143.9,0,0,1,1,0,20,22.0,25.333333333333332,1,False,True,False,1,1,3
562,9991,0,140.7,0,0,1,1,0,25,20.0,22.666666666666668,0,False,True,False,0,0,3
563,9130,1,130.4,0,0,1,1,0,18,27.0,26.4,1,True,False,False,2,3,3
564,9070,1,123.2,0,0,1,1,0,22,28.333333333333332,27.25,1,False,True,False,2,0,3
565,9670,1,118.0,0,0,1,1,0,27,28.0,29.428571428571427,1,False,False,True,2,1,3
566,9003,1,120.0,0,0,1,1,0,25,0.0,0.0,0,True,False,False,0,0,0
567,9119,1,118.9,0,0,1,1,0,18,23.333333333333332,22.666666666666668,0,False,True,False,0,1,3
568,9085,1,117.2,0,0,1,1,0,20,29.2,28.4,1,False,False,True,2,1,3
569,9003,1,120.0,0,0,1,1,0,27,26.0,23.0,1,False,True,False,2,1,3
570,8014,0,118.1,0,0,1,1,0,20,24.333333333333332,24.0,1,False,True,False,2,0,3
571,9147,1,124.8,0,0,1,1,0,22,0.0,24.0,0,True,False,False,0,3,3
572,9119,1,106.5,0,0,1,1,0,19,21.0,21.6,0,False,True,False,0,0,3
573,9147,1,116.8,0,0,1,1,0,20,24.8,21.666666666666668,1,False,True,False,1,1,3
